GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B9J08_03730	2025.34142366452	-1.05878877324742	0.23825472658819	-4.44393606963977	8.83278607306586e-06	0.0009376292996837
B9J08_03058	956.275797203473	1.44939354440532	0.326202329517096	4.44323480629638	8.8616364201301e-06	0.0009376292996837
B9J08_00506	10840.3092772073	-1.55649282980844	0.350163436847944	-4.44504670110472	8.78727766630964e-06	0.0009376292996837
B9J08_05265	389.138803949707	-1.97466419947991	0.451244776133698	-4.37603780457913	1.20856062135246e-05	0.0012546227431474
B9J08_02552	1987.95347854599	-1.6131246335802	0.37036627080729	-4.3554847207443	1.32772778623999e-05	0.0013528070888689
B9J08_00018	8083.17822147851	1.58367137784608	0.365251539924671	4.33583764813886	1.45206092024311e-05	0.0014525889423959
B9J08_00734	17787.4931236822	1.20767507280893	0.280073033728771	4.31200054046784	1.61784038429692e-05	0.0015895281775717
B9J08_04512	479.868298340931	-2.25021433574053	0.526667889649722	-4.27254894395994	1.93251117818733e-05	0.0018653818425239
B9J08_03700	481.800118858449	1.75011488398783	0.418856484538452	4.17831631738093	2.93675032543931e-05	0.0027386441170452
B9J08_03737	55940.0133110206	-1.00948649081107	0.242327551819179	-4.1657932960274	3.10271738242485e-05	0.0028451918396835
B9J08_04737	219.357998998712	-2.1154876648517	0.513924044416295	-4.11634304297715	3.84931254742662e-05	0.00347195371081
B9J08_02418	55755.1702296021	1.5253259459696	0.374584120708027	4.07205180797968	4.66008104883502e-05	0.0040698041159825
B9J08_00529	82161.350778054	1.80071627814293	0.442840100016367	4.06629001772057	4.77674853726246e-05	0.0041065110081278
B9J08_03889	7253.58707214492	1.58826286563324	0.391653651553049	4.05527398847221	5.00755709480994e-05	0.0042387044824068
B9J08_04473	1388.42652686623	-1.66275694319909	0.412675901188565	-4.02920775943085	5.59651414460312e-05	0.0046654577005464
B9J08_00445	3500.65350241223	1.46271373963489	0.363362310755914	4.02549658106246	5.68552065703426e-05	0.0046689156201496
B9J08_04561	8806.50360380105	-3.24070417462471	0.81200581485958	-3.99098641329942	6.57990502362264e-05	0.005323917270584
B9J08_04958	15052.9641682613	-2.92796799764379	0.735269802624912	-3.9821681608451	6.82894336059734e-05	0.0054453400536241
B9J08_00130	8235.13746546884	-2.51546990901421	0.632750008240201	-3.97545614580111	7.02444877741322e-05	0.0055212167390467
B9J08_01955	12500.082528217	-3.04016188874064	0.774493376326218	-3.92535557006509	8.6601719305624e-05	0.0067110233749231
B9J08_03382	15045.3866716657	-1.73864237616378	0.444740029933936	-3.90934536839882	9.25465729330189e-05	0.0070721006149648
B9J08_04758	1996.53762230541	1.64961569511907	0.426256289121424	3.870009046715	0.0001088313146672	0.0082026012780728
B9J08_03871	61052.9522131655	-1.63448473902946	0.423695768157464	-3.85768483394909	0.0001144661128552	0.0083972340390583
B9J08_03765	3509.97071564245	-5.16523312760799	1.3386248176682	-3.85861150894056	0.0001140330366663	0.0083972340390583
B9J08_04504	459.705531689557	-3.31999215733934	0.865896118659173	-3.83416911774624	0.0001259894406229	0.0091209723987839
