GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B9J08_05433	6450.32041710327	-1.65100120439551	0.466598425578061	-3.53837714379363	0.0004025945801616	0.0059989962799048
B9J08_01258	3470.78012598093	-1.26602439631997	0.359323354986161	-3.52335682819372	0.0004261172478605	0.0062396419421056
B9J08_01044	3451.5090969063	-1.21947819136528	0.346108007686287	-3.52340357426984	0.0004260420900363	0.0062396419421056
B9J08_01084	11249.9196623747	-1.62756872218131	0.462917685839135	-3.51589228921121	0.0004382787514477	0.0063326033197892
B9J08_00529	52684.9293311837	-1.25813441583013	0.357681247737422	-3.51747379486258	0.0004356753661413	0.0063326033197892
B9J08_03291	329.451696231789	1.43437391519497	0.408940399291767	3.50753781646208	0.00045227406644	0.0064690334628528
B9J08_03183	9110.26297877525	1.09222744075163	0.311654898120981	3.50460540596939	0.0004572845061586	0.0065077909373807
B9J08_04757	7621.69977601708	1.69198344859581	0.483314389291887	3.50079262294418	0.0004638766587118	0.006535631806834
B9J08_02805	6344.32503667113	-1.4214377862959	0.405952663348945	-3.50148653926695	0.0004626703427314	0.006535631806834
B9J08_01269	111.717980279599	1.39362537335511	0.398104834978645	3.50064920319259	0.0004641263477101	0.006535631806834
B9J08_01422	4668.61207529113	-1.17662155477686	0.336778150562199	-3.49375858502897	0.0004762714915446	0.0066715412336522
B9J08_02999	2300.62864745117	-1.11251658256261	0.319486206952591	-3.4822053608333	0.0004973021532239	0.0069298537028676
B9J08_00865	758.933607512531	-1.50552147740001	0.434197826351378	-3.46736299914513	0.0005255915876212	0.0072242680278777
B9J08_00632	760.376534032554	-1.47851616800132	0.427623810273811	-3.45751600467387	0.0005451798582017	0.0073668116697917
B9J08_03817	461.816649068983	-1.29400199262692	0.374601989663612	-3.45433827991388	0.000551644953681	0.007398125682073
B9J08_01976	1535.60603558824	-1.55281236907005	0.450650306744038	-3.44571466130616	0.0005695514070973	0.0075812676103923
B9J08_00830	1733.99992265364	-1.05837930179532	0.307098333596124	-3.44638568826372	0.0005681388702656	0.0075812676103923
B9J08_04510	2183.16496760858	-1.15011405688574	0.334358561592553	-3.43976254535769	0.0005822247674279	0.0076925548901401
B9J08_04846	1213.90742837375	1.83743702378974	0.535770591797611	3.42952198556624	0.0006046454450679	0.0077469124144701
B9J08_04483	1097.29746511074	-1.11421122605442	0.324811291386826	-3.43033402963655	0.0006028386393546	0.0077469124144701
B9J08_02966	1724.48776070855	-1.07483241341589	0.313188080988067	-3.43190714673729	0.0005993527268166	0.0077469124144701
B9J08_00594	7361.43929275161	-1.5408606888915	0.448827986725577	-3.43307622176781	0.0005967743042	0.0077469124144701
B9J08_01826	639.952327668451	-1.37635624650887	0.40148469464837	-3.42816616636983	0.0006076733918079	0.0077605258223495
B9J08_00022	1487.88124895435	-1.71583828012004	0.503504876785015	-3.40778880052967	0.0006549156347061	0.0082457730854408
B9J08_04837	263.633454661789	-1.39592651493278	0.410623384258847	-3.3995300035149	0.000675017734617	0.0084000462742689
B9J08_02804	17396.0710187013	-2.87468079276416	0.846356414383983	-3.39653690089474	0.0006824435515776	0.0084178475971005
B9J08_00023	4258.08777352297	-1.99143772986033	0.586629839186219	-3.39470923030932	0.0006870152265021	0.0084510769586506
B9J08_05105	749.471642550545	-1.3632770630009	0.40241762883392	-3.38771705144043	0.00070476928705	0.0086297950915437
B9J08_04543	181.492344519018	-1.01674283670038	0.301035782111929	-3.37748167200382	0.0007315282793107	0.008877177295871
B9J08_01325	2936.56915576919	-1.65934279411483	0.491272205032994	-3.37764436317618	0.0007310956627803	0.008877177295871
B9J08_01955	141.587620385951	-1.02153456335048	0.302752977484723	-3.37415199624924	0.0007404347139463	0.0089639505753998
B9J08_02831	1445.86603693647	-1.28016704878362	0.38144933253915	-3.35606052909327	0.0007906126311178	0.0094222008666186
B9J08_03854	1413.98439791306	-1.13893523275887	0.340483271214721	-3.34505489416722	0.0008226628641344	0.0097220329177089
B9J08_02398	2894.52770596122	-1.30029864503553	0.389320883920692	-3.33991496151132	0.0008380404710489	0.0098544260944618
