Gene_ID_v2	Gene_ID_v3	log2FoldChange
B9J08_000407	B9J08_02365	0.599169435197692
B9J08_001547	B9J08_00018	2.75686469060408
NA	B9J08_03310	0.822004264030771
B9J08_000710	B9J08_02668	-0.545395522495654
B9J08_000671	B9J08_02629	-0.886512103706249
B9J08_000207	B9J08_02166	0.934922043388412
B9J08_003732	B9J08_01590	-1.28222066684532
B9J08_004130	B9J08_04884	0.889175384974984
B9J08_001200	B9J08_03450	-0.829133903250489
B9J08_003066	B9J08_00924	-0.873899856800575
B9J08_000719	B9J08_02677	0.631860483093819
B9J08_000314	B9J08_02272	-1.01733043767002
B9J08_002290	B9J08_05300	0.554401932594141
B9J08_004158	B9J08_04912	0.482316472073853
B9J08_004827	B9J08_04787	-1.29896574662363
B9J08_005031	B9J08_03914	0.788492614310277
B9J08_002432	B9J08_05442	-0.653645927886736
B9J08_004632	B9J08_04591	-0.543072120022942
B9J08_001486	B9J08_03736	-0.635471977865431
B9J08_002000	B9J08_03073	0.782958138699201
B9J08_004413	B9J08_05167	0.829265288738541
B9J08_000817	B9J08_02775	1.11516882814255
B9J08_001748	B9J08_00218	-1.03971622451042
B9J08_002236	B9J08_03309	0.898626013498043
B9J08_004149	B9J08_04903	1.06358859344846
B9J08_003872	B9J08_01730	0.724245577742419
B9J08_004096	B9J08_01953	-0.967702346252865
B9J08_005515	B9J08_04397	-0.638629761364942
B9J08_002794	B9J08_00653	-0.607502419234654
B9J08_004501	B9J08_04460	0.37956919287084
B9J08_004754	B9J08_04714	-0.671773641123696
B9J08_001529	B9J08_03779	-1.54410001117661
B9J08_001415	B9J08_03665	-0.517744914908695
B9J08_000399	B9J08_02357	0.628329118536432
B9J08_005339	B9J08_04222	-0.949078141479022
B9J08_001954	B9J08_03027	-0.930374809242449
B9J08_002040	B9J08_03113	1.03872201379036
B9J08_003232	B9J08_01093	0.767431775303329
B9J08_000272	B9J08_02231	-0.760809349554235
B9J08_005131	B9J08_04014	-0.809292340169615
B9J08_001363	B9J08_03613	0.574412494409388
B9J08_001282	B9J08_03532	0.561704144326172
B9J08_003277	B9J08_01138	0.995560263767332
B9J08_001430	B9J08_03680	0.848590207819328
B9J08_001313	B9J08_03563	-1.17020985468973
B9J08_002226	B9J08_03299	-0.922965243163171
B9J08_002656	B9J08_00516	-0.986610255704044
B9J08_000582	B9J08_02540	0.902666940218702
B9J08_004394	B9J08_05148	-0.460146307254855
B9J08_003693	B9J08_01551	-0.666822973321841
B9J08_000870	B9J08_02828	0.737448894957202
B9J08_002762	B9J08_00621	-0.927067895017845
B9J08_001921	B9J08_00391	-1.41454102478334
B9J08_000069	B9J08_02028	-0.860020946991921
B9J08_002933	B9J08_00791	-0.671742398681858
B9J08_000303	B9J08_02261	-1.00500127370603
B9J08_005200	B9J08_04083	-0.989137322848167
B9J08_003206	B9J08_01067	0.869330936151055
B9J08_004441	B9J08_05195	0.616002478017904
B9J08_001023	B9J08_02981	0.657766736613733
B9J08_002452	B9J08_05462	0.534336192400083
B9J08_005192	B9J08_04075	-0.711589591681325
B9J08_002529	B9J08_05539	-0.886701629718746
B9J08_002154	B9J08_03227	0.636745943023864
B9J08_003506	B9J08_01365	0.793123774906544
B9J08_003033	B9J08_00891	0.807735738500629
B9J08_004937	B9J08_03820	0.593874970399248
B9J08_004749	B9J08_04709	-0.793548319463101
B9J08_000241	B9J08_02200	-0.904081434909665
B9J08_003228	B9J08_01089	-0.501317019279426
B9J08_002784	B9J08_00643	0.493040963438412
B9J08_004044	B9J08_01901	-0.811267593977593
B9J08_004015	B9J08_01872	-0.715287592856657
B9J08_002030	B9J08_03103	-0.842165090282461
B9J08_001999	B9J08_03072	0.566511474277957
B9J08_002468	B9J08_05478	-0.605357414763505
B9J08_003683	B9J08_01541	-1.12843466885521
B9J08_001118	B9J08_03368	0.667046108246901
B9J08_002616	B9J08_00476	1.43232065393472
B9J08_000694	B9J08_02652	-0.941188582791185
B9J08_001864	B9J08_00334	-0.392088747226986
B9J08_003746	B9J08_01604	-0.655498068484664
B9J08_001109	B9J08_03359	-0.598535604710486
B9J08_002088	B9J08_03161	-0.47704449855461
B9J08_004011	B9J08_01868	-1.09814856364323
B9J08_000077	B9J08_02036	0.7290434043916
B9J08_004037	B9J08_01894	-0.881500913438204
B9J08_002997	B9J08_00855	0.563143518098014
B9J08_004118	B9J08_04872	0.712739055204988
B9J08_003992	B9J08_01849	-0.86850692480132
B9J08_000748	B9J08_02706	-0.684261028902092
B9J08_001098	B9J08_03348	0.624775802665091
B9J08_005348	B9J08_04231	0.360777979888892
B9J08_002603	B9J08_00463	-0.534202886910523
B9J08_002533	B9J08_05543	-0.923542047271495
B9J08_002198	B9J08_03271	0.444702280833233
B9J08_000016	B9J08_01975	-0.473579186660109
B9J08_002644	B9J08_00504	0.626447064972325
NA	B9J08_00437	-0.861325142445645
B9J08_001128	B9J08_03378	0.719364659244022
B9J08_003180	B9J08_01038	0.867816640165305
B9J08_002272	B9J08_05282	0.604360407987828
B9J08_002651	B9J08_00511	0.49449569139236
B9J08_002441	B9J08_05451	-0.676593594412897
B9J08_004217	B9J08_04971	0.767789909206499
B9J08_001512	B9J08_03762	0.708152527786171
B9J08_001079	B9J08_03329	0.434840760286359
B9J08_002730	B9J08_00589	-0.794638654064915
B9J08_001385	B9J08_03635	0.743012966776991
B9J08_000821	B9J08_02779	-1.08852799359265
B9J08_005098	B9J08_03981	-0.704906040981917
B9J08_005137	B9J08_04020	0.445672506327389
B9J08_000116	B9J08_02075	0.971550248387695
B9J08_003765	B9J08_01623	-0.679077711425334
B9J08_003748	B9J08_01606	0.624952756259927
B9J08_005116	B9J08_03999	0.915924376545563
B9J08_004601	B9J08_04560	-0.773951846455723
B9J08_001182	B9J08_03432	-1.52798246677388
B9J08_003451	B9J08_01310	-0.685715777042222
B9J08_003390	B9J08_01251	-0.604832055969073
B9J08_003020	B9J08_00878	1.06952321426349
B9J08_000378	B9J08_02336	-1.01754024150817
B9J08_002689	B9J08_00548	-0.618358941440953
B9J08_000093	B9J08_02052	0.387764414442129
B9J08_001972	B9J08_03045	-0.874690030366201
B9J08_004986	B9J08_03869	0.639592402358408
B9J08_000214	B9J08_02173	0.810755781321891
B9J08_005037	B9J08_03920	-0.623040066405998
B9J08_002173	B9J08_03246	-1.0115228834791
B9J08_001731	B9J08_00201	-0.724913586159857
B9J08_004296	B9J08_05050	-1.33259599237699
B9J08_003455	B9J08_01314	-0.633363392634618
B9J08_001918	B9J08_00388	-0.892158650892099
B9J08_004303	B9J08_05057	-0.78791233106633
B9J08_005106	B9J08_03989	0.705944160030337
B9J08_003195	B9J08_01053	-0.608846080841588
B9J08_001451	B9J08_03701	0.695867878612672
B9J08_002813	B9J08_00672	0.658583953009445
B9J08_000664	B9J08_02622	-0.793520988919808
B9J08_004650	B9J08_04609	0.317282275824642
B9J08_001375	B9J08_03625	0.631266354737151
B9J08_000200	B9J08_02159	0.499889830557457
B9J08_003075	B9J08_00933	-0.759595730643494
B9J08_003044	B9J08_00902	0.631185420166279
B9J08_002745	B9J08_00604	-0.518503954231021
B9J08_004483	B9J08_04442	-0.903587008661773
B9J08_001973	B9J08_03046	-0.743973055201395
B9J08_003275	B9J08_01136	-0.774127019487151
B9J08_001062	B9J08_03312	0.843983820032977
B9J08_000500	B9J08_02458	-0.559341047636622
B9J08_001725	B9J08_00195	-1.38779349384795
B9J08_003856	B9J08_01714	0.412453968219853
B9J08_004639	B9J08_04598	-0.815914938421307
B9J08_003877	B9J08_01735	0.543522297949688
B9J08_004333	B9J08_05087	-1.15944005645028
B9J08_003414	B9J08_01275	0.706118829399833
B9J08_003185	B9J08_01043	-1.07348577230154
B9J08_001680	B9J08_00150	-0.723264809768383
B9J08_004485	B9J08_04444	0.762358703857509
B9J08_005174	B9J08_04057	-0.619058019497997
B9J08_004848	B9J08_04808	-0.604024124425756
B9J08_003797	B9J08_01655	-0.638600718535748
B9J08_002044	B9J08_03117	0.542410267407343
B9J08_004670	B9J08_04629	0.560044744778909
B9J08_002746	B9J08_00605	0.792854311408927
B9J08_000779	B9J08_02737	-1.00185142900011
B9J08_004160	B9J08_04914	1.3940482258635
B9J08_001197	B9J08_03447	-0.579592652108821
B9J08_003678	B9J08_01536	-1.3643792662395
B9J08_005083	B9J08_03966	2.09074816148839
B9J08_005359	B9J08_04242	-0.766054344189355
B9J08_000313	B9J08_02271	0.771898699140681
B9J08_004374	B9J08_05128	0.381368629369942
B9J08_005323	B9J08_04206	-0.799915230504359
B9J08_001083	B9J08_03333	-0.5017094775988
B9J08_001998	B9J08_03071	1.10796655421891
B9J08_003500	B9J08_01359	-1.4292731531454
B9J08_003947	B9J08_01804	-0.584131735409533
B9J08_002991	B9J08_00849	0.675462378118535
B9J08_000848	B9J08_02806	-1.01039305362805
B9J08_002663	B9J08_00523	0.764319979316475
B9J08_001858	B9J08_00328	-0.477040852192125
B9J08_003754	B9J08_01612	0.877618901697634
B9J08_004742	B9J08_04702	-0.379835512494643
B9J08_005399	B9J08_04282	0.654714381302388
B9J08_000449	B9J08_02407	0.759750622823044
B9J08_000188	B9J08_02147	0.856489314087041
B9J08_004188	B9J08_04942	-0.780500497699755
B9J08_000221	B9J08_02180	0.913690803936187
B9J08_003795	B9J08_01653	0.561850691038893
B9J08_003623	B9J08_01481	-1.03715569712338
B9J08_000170	B9J08_02129	0.879710425075923
B9J08_000349	B9J08_02307	-1.128583729386
B9J08_001940	B9J08_00410	-1.6292470267771
B9J08_001884	B9J08_00354	1.6559063779991
B9J08_003355	B9J08_01216	-0.833429552558653
B9J08_004131	B9J08_04885	0.733070848980215
B9J08_001270	B9J08_03520	-0.690795379880516
B9J08_004908	B9J08_03791	-0.933397417409386
B9J08_000926	B9J08_02884	0.546743224022486
B9J08_002574	B9J08_05584	-0.59222114094492
B9J08_004189	B9J08_04943	-0.39740019490586
B9J08_000999	B9J08_02957	0.786616805352097
B9J08_000842	B9J08_02800	-2.00114876080127
B9J08_003822	B9J08_01680	-0.528887742976679
B9J08_000393	B9J08_02351	0.703936784163746
B9J08_003915	B9J08_01773	0.515946499491619
B9J08_001123	B9J08_03373	-0.456207530950538
B9J08_000463	B9J08_02421	-0.354845389764552
B9J08_004728	B9J08_04688	0.600367526617192
B9J08_003602	B9J08_01460	0.816851940909777
B9J08_002650	B9J08_00510	0.675769318863358
B9J08_000975	B9J08_02933	0.689258588697408
B9J08_003148	B9J08_01006	-1.16531447176879
B9J08_002675	B9J08_00535	0.836538880186645
B9J08_005060	B9J08_03943	-0.605344932412096
B9J08_001396	B9J08_03646	0.677112812435054
B9J08_000680	B9J08_02638	-0.769126891441119
B9J08_002505	B9J08_05515	0.68744687593187
B9J08_005029	B9J08_03912	0.386876878286945
B9J08_000746	B9J08_02704	0.70588829102378
B9J08_004295	B9J08_05049	-0.592886618399717
B9J08_000244	B9J08_02203	-0.898564725461697
B9J08_000100	B9J08_02059	0.657713110640956
B9J08_002767	B9J08_00626	-0.476361736038615
B9J08_004658	B9J08_04617	-0.78811749800183
B9J08_004183	B9J08_04937	-1.23915725133761
B9J08_004648	B9J08_04607	-0.507652758879522
B9J08_005529	B9J08_04411	0.706966001551583
B9J08_002039	B9J08_03112	-0.641381457404986
B9J08_002206	B9J08_03279	0.331844160296493
B9J08_001024	B9J08_02982	0.766222577753578
B9J08_002396	B9J08_05406	-0.66471873399795
B9J08_003499	B9J08_01358	-1.00039379887653
B9J08_000319	B9J08_02277	-1.1261617436265
B9J08_004014	B9J08_01871	0.61931384830116
B9J08_003048	B9J08_00906	0.624020138587651
B9J08_005145	B9J08_04028	-0.467460787831227
B9J08_004780	B9J08_04740	-0.682993849505041
B9J08_003972	B9J08_01829	-0.574491155983397
B9J08_002463	B9J08_05473	-1.01126124442757
B9J08_004224	B9J08_04978	0.567163796673554
B9J08_001004	B9J08_02962	-0.493089508983724
B9J08_004182	B9J08_04936	-0.750543880572289
B9J08_004106	B9J08_04860	-0.929512570386968
B9J08_005034	B9J08_03917	-0.45819384739357
B9J08_001475	B9J08_03725	-0.683250953839865
B9J08_000643	B9J08_02601	-0.562059736757165
B9J08_000024	B9J08_01983	-0.47954151652897
B9J08_004502	B9J08_04461	0.333161471728631
B9J08_001276	B9J08_03526	0.845594066828313
B9J08_003281	B9J08_01142	-0.479864750265825
B9J08_005056	B9J08_03939	0.450772893613541
B9J08_003733	B9J08_01591	-1.34580354511453
B9J08_004393	B9J08_05147	0.488097255162058
B9J08_003729	B9J08_01587	-0.629423783427671
B9J08_001939	B9J08_00409	0.735458135945731
B9J08_004626	B9J08_04585	0.577249361673045
B9J08_003369	B9J08_01230	-0.613243862723971
B9J08_001015	B9J08_02973	-1.5956036109814
B9J08_004213	B9J08_04967	-0.742184579326723
B9J08_000168	B9J08_02127	1.33271520506491
B9J08_002337	B9J08_05347	-0.404580782566359
B9J08_000714	B9J08_02672	0.684059979540313
B9J08_001674	B9J08_00144	0.578845576239777
B9J08_003265	B9J08_01126	1.00854576728575
B9J08_002347	B9J08_05357	-0.290034107969665
B9J08_001126	B9J08_03376	-0.489074500703917
B9J08_004377	B9J08_05131	-1.33626451414328
B9J08_000788	B9J08_02746	0.532943216097574
B9J08_003336	B9J08_01197	-0.704184679451536
B9J08_000785	B9J08_02743	-0.624291376623022
B9J08_004271	B9J08_05025	-1.03733048975373
B9J08_005141	B9J08_04024	0.627313425723441
B9J08_001258	B9J08_03508	-0.483040850567567
B9J08_000056	B9J08_02015	-0.601165674931071
B9J08_003478	B9J08_01337	0.331396886919266
B9J08_003194	B9J08_01052	-0.594891106297272
B9J08_002171	B9J08_03244	-0.485080770747833
B9J08_002034	B9J08_03107	0.350420158016595
B9J08_003060	B9J08_00918	-0.669421243538055
B9J08_003442	B9J08_01301	-1.21035797795922
B9J08_005197	B9J08_04080	-0.998554075956337
B9J08_000257	B9J08_02216	0.757243444500814
B9J08_001764	B9J08_00234	-0.600727077900085
B9J08_005306	B9J08_04189	-0.718901452678242
B9J08_004651	B9J08_04610	0.704193086467086
NA	B9J08_00438	-0.42929369822378
B9J08_004765	B9J08_04725	-1.52860742173894
B9J08_001513	B9J08_03763	-1.04045140032698
B9J08_001498	B9J08_03748	0.760321728558658
B9J08_000427	B9J08_02385	-0.643098537008239
B9J08_002335	B9J08_05345	0.698733294999283
B9J08_002894	B9J08_00753	-0.471480707697283
B9J08_002843	B9J08_00702	-0.679021180489657
B9J08_004240	B9J08_04994	-0.538129422866452
B9J08_002302	B9J08_05312	-0.666820066435006
B9J08_005332	B9J08_04215	-0.66387496511693
B9J08_003810	B9J08_01668	-0.718498308132291
B9J08_001439	B9J08_03689	-0.880785199541104
B9J08_003176	B9J08_01034	0.618322405126569
B9J08_001447	B9J08_03697	0.836298615048268
B9J08_003734	B9J08_01592	-1.15623437213597
B9J08_004956	B9J08_03839	0.753307491873949
B9J08_002366	B9J08_05376	-0.56337339373725
B9J08_003837	B9J08_01695	-0.929858539293647
B9J08_001804	B9J08_00274	1.08265423063987
B9J08_004222	B9J08_04976	0.627123020858133
B9J08_003624	B9J08_01482	0.446321260924775
B9J08_000974	B9J08_02932	-0.626948480538601
B9J08_000934	B9J08_02892	0.727948234436019
B9J08_004553	B9J08_04512	-1.25032741943661
B9J08_005232	B9J08_04115	-0.72015197920228
B9J08_002047	B9J08_03120	-0.61803051692446
B9J08_000881	B9J08_02839	0.412447267078427
B9J08_003407	B9J08_01268	0.508065802776545
B9J08_001767	B9J08_00237	0.569489951534339
B9J08_001672	B9J08_00142	0.761371425722032
B9J08_005170	B9J08_04053	-0.644257470358392
B9J08_001506	B9J08_03756	-0.550547222499291
B9J08_001915	B9J08_00385	0.734233503922385
B9J08_003286	B9J08_01147	0.664558702834472
B9J08_000152	B9J08_02111	-1.03115440258419
B9J08_003817	B9J08_01675	0.455609761322647
B9J08_003873	B9J08_01731	-0.418403329648704
B9J08_000454	B9J08_02412	0.33616640385215
B9J08_002483	B9J08_05493	0.69330510914663
B9J08_001440	B9J08_03690	-1.22265110031413
B9J08_001685	B9J08_00155	-0.943663895736432
B9J08_003294	B9J08_01155	0.629431664502024
B9J08_002920	B9J08_00778	-0.423285909626381
B9J08_005365	B9J08_04248	0.61915652879057
B9J08_001590	B9J08_00060	-1.18866004163578
B9J08_002145	B9J08_03218	0.570526308330891
B9J08_003018	B9J08_00876	0.683543218857098
NA	B9J08_00430	0.697239675050821
B9J08_004938	B9J08_03821	-0.604364089902748
B9J08_003373	B9J08_01234	0.522796303485592
B9J08_002955	B9J08_00813	-0.603403632130368
B9J08_005309	B9J08_04192	-0.786258446103269
B9J08_002211	B9J08_03284	0.640599593180047
B9J08_000308	B9J08_02266	0.805120345655772
B9J08_002715	B9J08_00574	0.669391687547825
B9J08_002413	B9J08_05423	0.98176707486255
B9J08_003756	B9J08_01614	0.867632910160973
B9J08_004263	B9J08_05017	-0.617633870361071
B9J08_005095	B9J08_03978	-0.668490123049638
B9J08_004478	B9J08_04437	-0.785147107243549
B9J08_003114	B9J08_00972	-0.636960746697071
B9J08_002742	B9J08_00601	0.659017174465307
B9J08_001740	B9J08_00210	-1.11390881055867
B9J08_002243	B9J08_05253	-1.23984214449254
B9J08_001473	B9J08_03723	0.478091565569446
B9J08_005373	B9J08_04256	0.752734179163147
B9J08_003537	B9J08_01395	-0.388927912013109
