Gene_ID,baseMean,LFC,lfcSE,stat,pvalue,padj
B9J08_01300,16980.8520322507,-1.35238894617645,0.289140195904852,-4.67727754677693,2.90708667402411e-06,0.000355439797344
B9J08_03290,4059.79250468378,-1.83195151647982,0.392474738543982,-4.66769281323955,3.04600853755922e-06,0.0003643291081228
B9J08_05189,5565.55279628839,1.31973413009315,0.284389531111977,4.64058618801095,3.47422232408065e-06,0.0004050302594533
B9J08_05119,11903.0284623476,-2.52335272364871,0.54416756182981,-4.63708772930844,3.53352461900446e-06,0.0004050302594533
B9J08_04847,120.396418952009,-2.78046104406544,0.62315536888893,-4.46190658522758,8.12336392767692e-06,0.000912137721022
B9J08_03730,2025.34142366452,1.05878939114276,0.238254726651461,4.44393866188287,8.83267959349835e-06,0.0009376431222852
B9J08_03058,956.275797203473,-1.44939250985483,0.326202329441237,-4.44323163583026,8.86176705903878e-06,0.0009376431222852
B9J08_00506,10840.3092772073,1.55649444869104,0.35016343688682,4.44505132383119,8.78708871799325e-06,0.0009376431222852
B9J08_05265,389.138803949707,1.97466588290417,0.451244776525153,4.37604153140617,1.20853996898962e-05,0.0012546013036567
B9J08_02552,1987.95347854599,1.61312610666956,0.370366270948499,4.35548869646899,1.32770368631037e-05,0.0013527825337184
B9J08_00018,8083.17822147851,-1.58366967379807,0.36525153989684,-4.33583298305971,1.45209171994377e-05,0.0014526197532964
B9J08_00734,17787.4931236822,-1.20767397489857,0.280073033721176,-4.31199662049885,1.61786907439293e-05,0.001589556365591
B9J08_04512,479.868298340931,2.25021669006236,0.526667890121399,4.27255341035444,1.93247245770135e-05,0.0018653444670654
B9J08_03700,481.800118858449,-1.75011336560263,0.418856484397051,-4.17831269371881,2.93679710578774e-05,0.0027386877417024
B9J08_03737,55940.0133110206,1.0094874118974,0.24232755182395,4.16579709694251,3.10266568276727e-05,0.0028451444310975
B9J08_04737,219.357998998712,2.11548961585347,0.513924044697557,4.11634683700863,3.84924921386104e-05,0.0034718965860104
B9J08_02418,55755.1702296021,-1.52532376073754,0.374584120702003,-4.07204597428998,4.6601977939097e-05,0.0040699060733478
B9J08_00529,82161.350778054,-1.80071312831975,0.442840100009574,-4.06628290500526,4.77689425557474e-05,0.0041066362803394
B9J08_03889,7253.58707214492,-1.58826093052284,0.391653651520684,-4.05526904793574,5.00766294179264e-05,0.0042387940778066
B9J08_04473,1388.42652686623,1.66275868147136,0.412675901388251,4.02921196967839,5.59641392242622e-05,0.0046653741516953
B9J08_00445,3500.65350241223,-1.46271220872238,0.363362310712898,-4.02549236835438,5.68562244958454e-05,0.0046689992115842
B9J08_04561,8806.50360380105,3.24071230964794,0.812005815140235,3.99099643034978,6.57962708049269e-05,0.0053236923818927
B9J08_04958,15052.9641682613,2.92797515300241,0.73526980277058,3.98217789166571,6.82866369870754e-05,0.005445117053665
B9J08_00130,8235.13746546884,2.51547492024281,0.632750008394904,3.97546406458976,7.02421503239998e-05,0.0055210330154663
B9J08_01955,12500.082528217,3.04016964066711,0.774493376513523,3.92536557814452,8.65981186036531e-05,0.0067107443458774
B9J08_03382,15045.3866716657,1.73864507197705,0.444740029977153,3.90935142956745,9.25442510834418e-05,0.0070719231869596
B9J08_04758,1996.53762230541,-1.64961374411208,0.426256289036267,-3.87000447041317,0.0001088333575848,0.0082027552524924
B9J08_03871,61052.9522131655,1.63448755344295,0.423695768169855,3.85769147637014,0.0001144630030456,0.0083970059034294
B9J08_03765,3509.97071564245,5.16525131986317,1.33862481926362,3.85862509459863,0.0001140266989975,0.0083970059034294
B9J08_04504,459.705531689557,3.31999817562365,0.865896119205081,3.83417606568269,0.0001259858798811,0.0091207146198176
