	SRR28790276	SRR28790278	SRR28790280	SRR28790270	SRR28790272	SRR28790274
B9J08_00411	5935.49931297635	5021.01603971166	8962.29954790121	7134.09719323626	4739.56209123477	8654.40059568828
B9J08_00410	74411.452776966	40089.6908587649	30878.7699632377	92504.4910853248	102379.125994943	52682.325710966
B9J08_00409	3744.63547390091	5026.10938120051	11008.1490046553	3968.38011094678	2705.04632051126	12055.5723845636
B9J08_00408	2646.91185578675	2602.69750080407	3959.82789430784	2644.11827552205	2001.76702592313	3653.46438574606
B9J08_00407	4126.20328687796	3320.8586507324	2012.57359209608	3799.21293037356	3652.30376386221	2071.85738642361
B9J08_00406	1187.09986259527	745.665193968134	420.261846236842	1916.34696743101	891.584577190304	347.857974473336
B9J08_00405	3748.07302176557	4795.89034590434	4108.95306555317	5864.46225987162	4741.19952847479	4374.0273328694
B9J08_00404	5977.89573664046	5921.51881494093	5182.4078106332	9051.32523973275	5744.94855660639	4439.01178963914
B9J08_00403	6027.1672560339	5960.22821025622	7915.95847032034	6299.71531822147	5720.38699800611	8007.42298931892
B9J08_00402	17728.5801873301	13339.461359307	7848.17430157246	4138.42837058549	12745.8114763073	3520.62851087849
B9J08_00401	9528.8826808323	10629.803687237	10305.658528541	8678.62879503238	8021.8050388527	10365.9765085502
B9J08_00400	55270.0404172614	52961.5834693951	33280.7944157762	6381.65567131163	29350.2438087192	7385.29238112622
B9J08_00399	4296.93483082265	5538.49953497916	3489.03603136803	3894.369469446	5804.71501586708	3199.52884213387
B9J08_00398	20496.9520676681	19668.4474933562	16175.7675421072	22256.9382732297	22424.7030020592	18525.3484482572
B9J08_00397	33231.9210569382	21975.7311878068	19142.2492544007	17621.5813097104	21524.1125200487	17470.3066795249
B9J08_00396	6321.65052310628	7138.82743077689	11571.3738249786	9446.04866107026	5928.34152748851	12743.643103302
B9J08_00395	6362.90109748217	5771.77457516864	6446.89066763906	8818.72036644458	7173.6125485229	6874.97326472852
B9J08_00394	22262.7058208142	23596.4324495599	20248.9798641387	24037.599064576	26946.4859403714	22583.0543812621
B9J08_00393	1548.04238838437	1630.88794473085	2590.58768560071	2299.61636091721	1793.81249644073	2431.18320620925
B9J08_00392	84395.2376252214	60646.4171077771	94350.6331393187	70054.5964967537	58082.3550593312	110294.869252448
B9J08_00391	10824.8382258084	8374.47207597272	9939.62401730243	6324.38553205507	7693.49887222891	9375.91919658765
B9J08_00390	1701.58619300577	1981.30983916396	628.544110207593	4272.35238853929	2967.03627891429	848.620553110777
B9J08_00389	2571.28580276427	3738.51265281838	1985.45992459693	5296.16626263346	5398.63058034239	3525.40677975862
B9J08_00388	7402.18640189714	9408.42039820995	7890.07724225297	7973.76554264396	12604.1731550457	11281.4928259828
B9J08_00387	54314.4021108865	40528.7368951041	67248.0575950536	47597.6532756588	42683.8952541933	77387.8871287811
B9J08_00386	9098.04334846181	8024.0501815396	6980.53694159962	7542.03680055606	7848.2366914107	7531.50740885814
B9J08_00385	16855.443029707	16402.5969307034	47723.7521168012	16975.7503547095	9609.30044305105	46213.5053010484
B9J08_00384	1081.68172807909	1134.79648371653	1010.60033405927	1310.16457037697	556.728661606434	600.150571344108
B9J08_00383	9581.59174809039	7044.09127908422	7977.58044190932	8392.27809874958	7690.22399774887	8165.10586236315
B9J08_00382	13927.7980983065	12247.4489440968	13484.1198231005	11759.7622870352	7505.19358962673	13059.9645031665
B9J08_00381	3010.14608015229	4275.35084574352	4614.2532325828	4104.94736609704	4058.3881993869	3981.25363092286
B9J08_00380	41417.8683719774	37004.1445848175	73480.503801563	33898.6359654899	28904.042160814	75394.3933519916
B9J08_00379	6843.01194924609	9318.77758800613	6477.70165343355	8506.8183772627	9480.76161970956	6346.49672658634
B9J08_00378	5974.45818877581	5863.454721968	6523.3019124094	6075.04015652266	7022.96832244116	10384.1339302947
B9J08_00377	28373.5200748881	27891.1379929611	40727.1934625885	42215.1412646077	37603.7462170346	60093.4207440449
B9J08_00376	2186.28044192256	1656.35465217512	2122.26070152446	2354.24326297731	1313.22466649518	2023.1190438463
B9J08_00375	13902.5894139656	16323.1408034773	18461.9426880583	15911.406843603	17739.176339745	18371.4881903171
B9J08_00374	1619.08504425397	1162.30052775634	1816.61572244312	1176.24055242317	1273.92617273472	2122.50703655297
B9J08_00373	4500.89600412569	4917.11187333905	5796.16264765943	4512.00589435135	4615.93557961334	6257.62092541595
B9J08_00372	20287.261647924	32178.7128582778	23021.9685856428	34440.4995907635	40728.7951896107	30465.2867259217
B9J08_00371	21885.72140499	20722.7691815488	17442.7152779766	17526.424770638	20617.7910076983	21180.1546380565
B9J08_00370	8561.78588157515	12351.3531104694	7978.8128813411	9583.49699528601	11664.2841792748	5367.90725993607
B9J08_00369	5717.78794821467	8618.95246743768	6066.06688321917	214691.654807791	47149.1866077249	39385.3590713451
B9J08_00368	1192.82910903637	1626.81327153977	1791.96693380753	4555.17876856014	1996.03599558307	2204.69326129117
B9J08_00367	7270.41373375192	9765.97297072746	7610.313491239	8585.23441409091	9970.35535447522	6753.60523517327
B9J08_00366	6744.46891045922	5920.50014664316	3087.26077660788	5774.5921951921	6840.39407017905	3275.98114421593
B9J08_00365	4217.87122993551	5136.12555735974	3776.19441897268	7107.66482127169	6519.45637113534	3663.97657728234
B9J08_00364	105.418134516182	70.2881125461766	209.514703402531	38.7674788813629	35.2049006604068	294.3413630159
B9J08_00363	32432.1182537611	36241.1620297873	30020.9921187192	39252.9534464454	39225.6278032733	34421.6933586679
B9J08_00362	2139.30062110557	1770.44550152543	1104.26573087452	1893.43891172838	1834.7484274412	1150.60714633488
B9J08_00361	30512.8206959937	24112.8972765296	21188.0987111548	24130.112366452	21829.4945653123	20405.1194256997
B9J08_00360	12147.1483044136	13812.1234494726	13370.7353953768	11516.5844649612	15169.2185915353	15683.2341183569
B9J08_00359	6478.63187559233	4542.24193975944	8046.59705008897	7813.4091527256	2667.38526399083	7584.06836653955
B9J08_00358	1910.13076346169	2312.37703593943	2925.81121104476	2379.79455587639	2255.56979812607	3485.26932116554
B9J08_00357	20699.767391683	16231.4606566779	13057.6957797048	12373.8743956786	18915.6749966986	11953.3174305288
B9J08_00356	1.14584928821937	8.1493463821654	1.23243943177959	5.28647439291312	10.643342060123	3.8226151041026
B9J08_00355	31380.2286071757	26573.9998839436	37336.7525857628	25346.001476822	24997.1169061289	42443.4511546272
B9J08_00354	1749.71186311098	1656.35465217512	697.560718387251	2897.86904638188	2190.89102714532	702.405525378852
B9J08_00353	1620.23089354219	1789.80019918308	961.302756788084	1896.08214892484	1905.15822876202	1134.36103214245
B9J08_00352	2972.33305364105	4470.93515891549	8389.2152121237	3694.36452158079	3888.09472642493	7594.58055807584
B9J08_00351	24270.2337737745	19359.7909991317	25093.6992704643	12866.3975932851	13928.859882221	12494.2174677593
B9J08_00350	4983.29855446605	5952.07886387405	8343.61495314786	5771.06787893016	5292.19715974116	8579.85960115828
B9J08_00349	1864.29679193292	1427.15428517672	3076.16882172187	2043.22235286092	1349.24828577559	3325.67514056926
B9J08_00348	20885.3949763745	17814.4711914136	31879.5107818428	18330.8499574263	12912.0113561692	35568.4778898986
B9J08_00347	14395.3046079	13432.1601744041	20843.0156702565	11566.8059716939	11027.3210929074	20786.4252823339
B9J08_00346	4291.20558438155	4869.23446334383	4210.0130989591	3452.94885763775	3286.33654071798	2644.29399826297
B9J08_00345	86181.6166655554	62992.410197543	45094.9588088154	26701.9821586042	62031.0349636369	44389.1622426154
B9J08_00344	1050.74379729716	1029.87364904615	428.888922259299	1116.32717597015	1549.0156290579	458.713812492312
B9J08_00343	19670.794730862	24398.1243999054	12676.8719952849	22783.8235543901	29093.9848806562	7277.30350443532
B9J08_00342	2824.51849546075	3667.20587197443	3336.21354182736	3379.81929520246	3554.05752946107	3189.01665059759
B9J08_00341	60008.1272240485	28854.7982026521	48616.0382654097	33406.993846949	29098.8971923763	51523.1176806469
B9J08_00340	30984.91060274	23522.0696638227	38592.6083667462	30958.4751239647	24458.4000541627	41577.6288335479
B9J08_00339	3396.29729028222	3525.61097858431	1395.1214367745	2837.07459086338	4985.17767723761	2653.85053602323
B9J08_00338	4558.18846853666	5153.44291842184	3724.43196283794	2518.12396915762	5919.33562266841	6710.60081525211
B9J08_00337	2070.54966381241	2075.02732255886	1306.38579768637	2543.6752620567	2110.65660238439	1703.93068265373
B9J08_00336	1792.1082867751	2226.80889892669	2694.11259787019	2452.92411831169	2283.40623120639	2916.65532443028
B9J08_00335	2863.47737126021	2462.12127571172	5902.15243879248	3682.91049372948	3360.83993513884	4593.8277013553
B9J08_00334	4765.58718970437	5109.6401816177	3847.67590601589	5838.02988790706	5448.57241616297	3634.35131022555
B9J08_00333	15438.0274601796	16406.6716038945	12628.8068574455	12698.9925708428	19037.66407108	11680.9561043615
B9J08_00332	0	7.13067808439472	3.69731829533878	5.28647439291312	3.27487448003785	2.86696132807695
B9J08_00331	4845.79663987972	4458.71113934224	4722.70790257941	9757.95065025214	4245.87476336907	6570.11971017634
B9J08_00330	140516.64406363	104434.892555747	75023.517970151	50553.6735403627	131472.292156979	92376.3609519674
B9J08_00329	3797.344541159	3534.77899326424	3407.69502887058	4901.44284129595	5767.87267796666	4621.54166086004
B9J08_00328	2120.96703249406	2516.11069549357	2116.09850436556	2404.46476970999	3197.09621113695	1712.53156663796
B9J08_00327	6422.48526046958	9552.05262819562	6462.9123802522	9989.67444447483	11139.4855438487	6353.18630301852
B9J08_00326	53005.8422237399	36149.4818829879	26071.0237398655	53125.5433325149	93827.6100089443	45836.9777132943
B9J08_00325	5631.84925159821	6744.60279953964	4120.04502043919	4688.22170744845	8367.3042964967	4069.17377831722
B9J08_00324	6824.67836063458	9035.58780122589	11285.4478768057	9414.32981471279	9003.44866424405	14101.6271190345
B9J08_00323	26029.1124311913	24551.9433128688	13215.4480269726	32713.5846224119	31543.5909917245	13491.9200099301
B9J08_00322	11384.0126784595	11874.6163471128	20203.3796051629	6311.16934607278	10215.9709404781	16800.3933825309
B9J08_00321	67821.6735204164	52213.8809388315	70983.5815127775	53648.9042974133	51981.2639030207	79826.7155651985
B9J08_00320	44755.7273485605	37860.8446232427	47156.8299781826	36003.5338529348	35694.4943951725	49981.6481399175
B9J08_00319	21170.7114491411	19707.1568886715	18030.5888869355	20935.3196750015	22313.3572697379	20952.7090393624
B9J08_00318	2378.78312234342	2582.32413484866	1725.41520449143	2363.05405363217	2368.55296768737	1734.51160348655
B9J08_00317	9997.53503971402	8167.68241152527	5590.34526255224	7978.17093797139	9556.90245137044	4902.50387101158
B9J08_00316	5174.65538559868	7137.80876247912	9425.69677425034	6940.25979882944	6365.53727057356	9240.21636039201
B9J08_00315	1705.02374087043	1635.9812862197	1694.60421869694	1703.12583358351	1955.9187832026	1626.52272679566
B9J08_00314	3926.82551072779	4850.89843398395	3033.03344160958	5930.54318978304	5866.11891236779	2665.31838133554
B9J08_00313	22305.1022444783	16407.6902721923	19783.1177589261	13980.9626111242	16845.9543253147	20812.2279342866
B9J08_00312	14961.3541562803	14797.1756934168	11392.6701073706	13647.9147243707	15264.1899514564	11783.2110583963
B9J08_00311	9846.28293366906	9256.63882184212	11582.4657798646	7870.67929198215	7867.88593829093	10902.0982769006
B9J08_00310	3552.13279348005	3097.77029352062	2790.242873549	2608.87511290263	2678.02860605095	3053.31381440195
B9J08_00309	5699.45435960316	5442.74471498871	5081.34777722727	5685.60320957806	6550.5676786957	5560.94932269325
B9J08_00308	1364.70650226927	2174.85681574039	1913.97843755371	2757.77747496968	2687.85322949106	1758.4029478872
B9J08_00307	5987.06253094622	5207.43233820369	4992.61213813914	4720.82163287142	5270.0917570009	4558.46851164235
B9J08_00306	2641.18260934565	3158.89039138686	5785.07069277342	3258.23038416545	2300.59932222659	5052.54151384761
B9J08_00305	647.404847843945	1108.31110797449	2048.31433561769	1107.5163853153	1049.59727085213	2176.97930178643
B9J08_00304	10797.3378428911	13043.0288846557	10865.1860305689	13606.5040082929	18775.674112677	11490.7810029324
B9J08_00303	4036.82704239685	7848.83923432305	9637.67635651643	6677.69823731476	6110.91577975062	8547.36737277341
B9J08_00302	16213.7674283041	24306.4442531061	34000.5390439355	19604.0092070528	18644.6791334755	32238.0244804493
B9J08_00301	8521.68115648747	8433.55483724342	3534.63629034388	17182.8039350986	11760.0742578159	6960.98210457083
B9J08_00300	16728.2537587146	21170.9832325679	7451.32880453943	41989.5850238435	24943.0814772083	12833.4745582484
B9J08_00299	3187.75271982629	3683.50456473876	3003.45489524687	3827.4074604691	3909.38141054518	2548.72862066041
B9J08_00298	8664.91231751489	8190.09311407622	8807.01217949698	11141.2447830644	8253.50240831538	8932.49584451175
B9J08_00297	1394.49858376298	2653.63091569261	2255.36416015666	2345.43247232246	2714.05222533137	2580.26519526925
B9J08_00296	4288.91388580511	5350.04589989158	7716.30328237204	3158.66844976559	6954.19595836037	12667.19080122
B9J08_00295	12364.8596691752	15960.4948894709	7339.17681624749	14025.897643464	16027.2357053052	4023.30239706798
B9J08_00294	10762.9623642446	14797.1756934168	14239.6051947814	8644.26671147844	9266.25734126709	8365.79315532854
B9J08_00293	13272.372305445	12081.4060115602	8522.3186707559	10616.121660035	15140.563439835	10389.8678529509
B9J08_00292	6947.28423447405	5391.81130010018	7111.17552136826	6006.31598941479	5362.60696106197	6637.01547449814
B9J08_00291	15012.9173742502	7901.80998580712	7031.06695830259	9922.71243549793	8241.22162901524	6073.179746643
B9J08_00290	11000.153166906	7076.68866461288	6467.84213797931	7529.70169363926	5766.23524072664	5410.91167985723
B9J08_00289	3368.79690736495	4455.65513444893	3995.56863782945	4920.82658073663	4549.61937139258	3264.51329890362
B9J08_00288	2652.64110222785	2659.74292547923	3077.40126115365	2423.84850915067	2298.96188498657	3146.01223067644
B9J08_00287	5549.34810284642	7053.25929376415	6323.6467244611	5865.34333893711	6970.57033076056	6424.86033622044
B9J08_00286	5713.20455106179	5145.29357203968	5193.49976551921	4508.48157808941	4392.42539635076	6702.95558504391
B9J08_00285	4613.18923437119	6576.52253040748	17793.9605160338	3622.11603821097	5146.46524537948	13669.6716122709
B9J08_00284	1953.67303641403	1803.04288705409	1867.14573914609	1398.27247692552	1842.11689502129	1241.39425505732
B9J08_00283	8702.72534402613	10472.9287693803	14054.7392800145	11614.3842412301	9413.62669286879	12240.9692171125
B9J08_00282	1403.66537806873	1367.05285560825	1072.22230564825	1432.63456047946	1550.65306629792	1380.91970635706
B9J08_00281	8402.51283051265	9916.73587879752	6737.74637353904	14512.253287612	10681.0031166434	6658.99551134673
B9J08_00280	17898.1658819866	15283.0804714534	19089.2543588341	18374.9039107005	15504.8932257392	18425.0048017745
B9J08_00279	18098.689507425	17122.7954172273	11441.9676846418	19142.3237767384	22807.0445976036	12643.2994568193
B9J08_00278	5946.95780585854	8078.03960132145	5177.47805290608	7386.08580596512	8544.14751841874	4722.84096111876
B9J08_00277	4762.14964183971	3992.16105896327	2697.80991616553	4875.01046933139	3703.06431830279	2690.1653795122
B9J08_00276	9453.25662780982	9882.10115667332	16798.1494551559	9890.11251007497	7275.13365740408	15881.0544499942
B9J08_00275	8299.38639457291	6855.63764399664	6312.55476957508	7725.30124617704	8544.96623703875	7535.33002396225
B9J08_00274	3238.17008850795	2592.51081782637	3949.9683788536	3319.02483968396	2092.64479274418	4099.75469915004
B9J08_00273	23118.6552391141	18257.5919009438	58002.2969778431	19061.2645027138	10530.3588905617	63239.4329747213
B9J08_00272	7410.20734691468	6315.74344617818	10093.6789462749	8693.60713914563	5737.58008902631	6715.37908413224
B9J08_00271	6894.57516721596	8167.68241152527	7530.20492817332	5604.5439355534	7217.0046353834	6934.22379884211
B9J08_00270	9811.90745502248	7431.18523223707	6109.20226333145	5238.01504431142	7260.39672224391	3463.28928431695
B9J08_00269	36664.8855244435	31174.305916676	30632.2820768818	5384.27416918202	11832.1214963767	17077.5329775784
B9J08_00268	7497.29189281935	8973.44903506187	6439.49603104838	8943.83359374352	9680.52896299187	7577.37879010737
B9J08_00267	5516.11847348806	5594.52629135655	6971.90986557717	5880.32168305036	5750.67958694646	6819.54534571904
B9J08_00266	3381.40124953537	4414.9084025381	8143.95976519956	4048.55830590597	2669.02270123084	7701.61378099071
B9J08_00265	3681.61376304884	4585.02600826581	6577.5292474077	6179.00748624996	4947.51662071718	8188.04155298776
B9J08_00264	0	0	3.69731829533878	0	0	0
B9J08_00263	3861.51210129928	4969.06395652535	3561.74995784303	5939.35398043789	5428.92316928274	3667.79919238644
B9J08_00262	1721.0656309055	2229.86490382001	3463.15480330066	1359.50499804416	822.812213109509	1529.04604164104
B9J08_00261	1230.64213554761	1223.42062562258	2337.93760208589	1397.39139786004	1328.78032027536	1865.43617080207
B9J08_00260	1859.71339478004	2121.88606425632	1826.47523789736	2199.17334745186	2131.94328650464	1623.65576546758
B9J08_00259	65.3134094285042	60.1014295684698	80.1085630656737	89.8700646795231	55.6728661606434	144.303720179873
B9J08_00258	15057.6054964908	15767.9665811923	13026.8847939103	20058.6460048434	15023.4866771736	13791.0396418261
B9J08_00257	10466.1873985957	11930.6431034901	14340.6652281874	7527.0584564428	11548.0261352335	9187.65540271059
B9J08_00256	4150.26612193057	5483.49144689954	6608.34023320219	6140.24000736859	5542.72505746405	7076.61621146993
B9J08_00255	1562.93842913122	1816.28557492511	2245.50464470242	2052.03314351578	2037.79064520355	2427.36059110515
B9J08_00254	9384.50567051666	7493.32399840108	5260.05149483531	7118.23777005752	7761.4525176897	5469.20656019479
B9J08_00253	19946.9444093228	25773.3266018958	23516.1767977864	23012.9041114163	26000.0472156405	23047.5021164106
B9J08_00252	1687.83600154713	2426.46788528975	2616.46891366808	1937.49286500266	2143.40534718477	3016.04331713695
B9J08_00251	2617.11977429305	1816.28557492511	1567.66295722364	2106.66004557588	1889.60257498184	1637.99057210796
B9J08_00250	5817.47683628975	7494.34266669885	8195.7222213343	7921.78187778031	8630.11297351973	9912.99661871406
B9J08_00249	11154.8428208156	16286.4687447575	13750.3267403649	13737.7847890502	15380.4479954977	13673.494227375
B9J08_00248	2588.47354208756	3863.80885344417	3519.84701716252	3428.27864380416	4233.59398406893	4192.45311542452
B9J08_00247	512.194631834059	366.720587197443	305.644979081339	487.236723213493	389.710063124504	375.57193397808
B9J08_00246	22489.5839798816	15334.013886342	21474.0246593277	12094.5723319197	15928.9894709041	22624.1474936312
B9J08_00245	6211.64899143722	5415.24067094891	8968.46174506011	20497.4233794551	2417.67608488794	6962.89341212288
B9J08_00244	5856.43571208921	8509.95495957622	12159.2474339375	12972.1270811433	9652.69252991155	14657.8176166814
B9J08_00243	8242.09393016194	7384.32649053962	6524.53435184117	7046.87036575319	7362.73654974509	6956.2038356907
B9J08_00242	8439.18000773567	8286.86660236444	12641.1312517633	9316.53003844389	7519.9305247869	12764.6674863746
B9J08_00241	6639.05077594304	4917.11187333905	4714.08082655695	7432.78299643585	4366.22640051046	3806.36898991016
B9J08_00240	4457.35373117336	4107.27057661136	5272.37588915311	4822.14572540225	4083.76847660719	4999.9805561662
B9J08_00239	10725.1493377333	13410.7681401509	45336.5169374442	12091.9290947233	8145.43155047413	49800.0739224726
B9J08_00238	6785.71948483512	9010.12109378162	6995.32621478098	9729.7561201566	9093.50771244509	6153.45466382916
B9J08_00237	8485.01397926445	5298.09381670528	9652.46562969779	6889.15721303128	4346.57715363023	9442.81496090944
B9J08_00236	2587.32769279934	3033.59419076107	4063.35280657732	3051.17680377636	2832.76642523274	5160.53039053851
B9J08_00235	15138.9607959543	18394.0934528451	33189.5938978245	15650.6074402193	14741.0287532704	32401.4412761496
B9J08_00234	5682.26662027987	8735.08065338354	9047.33786869401	7625.73931177718	7702.50477704901	8912.42711521521
B9J08_00233	2879.51926129528	3374.84807051425	4187.82918918706	2093.4438595936	2215.4525857456	3814.01422011837
B9J08_00232	8447.20095275321	7384.32649053962	9075.68397562494	6287.38021130467	6690.56856271732	7852.60707760276
B9J08_00231	3269.10801928987	2917.46600481521	4085.53671634936	3537.53244792436	2871.24620037318	4466.72574914389
B9J08_00230	2166.80100402283	2042.4299370302	2761.89676661807	2822.09624675012	1808.5494316009	3620.97215736119
B9J08_00229	27423.6110149542	30029.3227499817	21132.6389367247	15908.7636064066	28954.8027152546	11732.5614082669
B9J08_00228	11224.739627397	11596.5199018214	12191.2908591638	14158.0595032868	10278.1935555988	9472.44022796624
B9J08_00227	1373.87329657503	1232.58864030252	1159.7255053046	1294.30514719823	1214.97843209404	1093.26791977334
B9J08_00226	7406.76979905002	6852.58163910333	5553.37207959885	11721.8758872194	6294.30875063274	10128.9743720959
B9J08_00225	1401.37367949229	964.678877988829	698.79315781903	3814.19127448682	1223.98433691415	1006.30342615501
B9J08_00224	7862.81781576133	11936.7551132768	7787.78476941526	12587.9766085916	13255.0544579532	7582.1570589875
B9J08_00223	6529.04924427398	5645.45970624508	8586.40552120844	5823.0515437938	4552.07552725261	8765.25643370726
B9J08_00222	3685.0513109135	3713.04594537411	2854.32972400154	6735.8494556368	5105.529314379	4223.03403625735
B9J08_00221	3981.82627656232	2390.81449486777	1955.88137823422	4052.96370123339	2536.39028478931	1896.01709163489
B9J08_00220	13014.5562155956	7993.49013260648	7088.99161159623	15432.0998319789	10920.0689536862	8319.9217740793
B9J08_00219	4233.91311997058	3039.70620054769	2223.32073493039	3259.11146323094	2963.76140443425	2718.83499279297
B9J08_00218	3074.31364029258	3614.23512049035	5967.4717286768	4370.15216480818	4427.63029701117	6231.81827346326
B9J08_00217	1050.74379729716	1642.09329600633	5152.82926427049	1470.52096029533	1449.95067603676	5424.29083272159
B9J08_00216	2571.28580276427	2079.10199574995	3967.22253089852	1531.31541581383	1606.32593245856	5607.77635771851
B9J08_00215	21123.7316283241	20299.0031696762	19617.9708750676	23040.2175624464	22696.5175839023	21335.9262035486
B9J08_00214	7759.69137982159	7373.12113926414	9841.02886276006	6554.34716814679	6877.23640807948	9196.25628669482
B9J08_00213	11164.0096151213	7824.39119517655	9038.71079267155	8246.90005294447	7582.97185852763	10138.5309098561
B9J08_00212	1008.34737363305	1411.87426071016	3309.09987432821	1471.40203936082	1115.9134790729	4626.31992974017
B9J08_00211	35264.6576942394	30203.5150289005	17329.3308502529	70943.6052738286	27078.2996381929	15459.6111347669
B9J08_00210	88127.2687569519	71561.4479183899	89338.301970271	117290.126276498	56426.0872910521	39436.0087214744
B9J08_00209	17584.2031770145	13462.7202233372	11673.6662978163	12757.1437891649	12034.3449955191	11648.4638759766
B9J08_00208	5461.11770765353	5922.5374832387	5735.77311550223	2757.77747496968	1652.9928937991	3704.11403587542
B9J08_00207	4359.95654167471	4453.61779785339	10088.7491885478	3154.26305443816	2069.72067138392	8159.371939707
B9J08_00206	3461.61069971072	3078.41559586298	5236.6351456315	2493.45375532402	2473.34895104858	5329.68110889505
B9J08_00205	5645.59944305685	3876.03287301742	4731.33497860186	5835.3866507106	4588.91786515303	4861.41075864248
B9J08_00204	3861.51210129928	6392.14356851098	4095.39623180359	6534.96342870611	6074.0734418502	3401.17178887529
B9J08_00203	6847.59534639897	4980.26930780083	5175.01317404252	11819.6756634883	3398.50099165927	3193.79491947772
B9J08_00202	3439.83956323455	3108.9756447961	3273.3591308066	4004.50435263169	3788.21105478378	3247.31153093516
B9J08_00201	3135.0436525682	3717.12061856519	3535.86872977566	5178.98274692389	4114.06106554754	3246.35587715913
B9J08_00200	7293.3307195163	10850.8547078532	16964.5287784461	10818.7698450967	9024.73534836429	15848.5622216094
B9J08_00199	5121.94631834059	6524.57044722117	6952.19083466869	6865.36807826318	4690.43897403421	8362.92619400046
B9J08_00198	532.819919022008	1792.85620407639	1413.6080282512	1749.82302405424	1681.64804549943	1891.23882275476
B9J08_00197	6188.73200567283	5672.96375028489	5361.11152824124	8550.87233053698	5766.23524072664	6436.32818153275
B9J08_00196	2234.40611202778	2757.53508206522	1757.4586297177	2089.03846426617	3055.45788987531	2239.0967972281
B9J08_00195	2574.72335062893	3332.06400200788	1920.14063471261	2771.87474001745	3729.2633141431	1750.75771767899
B9J08_00194	26367.137971216	22274.2009990536	14988.9283693034	29597.2079677896	20838.8450351008	9771.55985986227
B9J08_00193	744.802037342592	987.089580539784	1328.5697074584	1046.7219297968	872.754048930086	1263.37429190591
B9J08_00192	2432.63803888973	1663.48533025951	1893.02696721346	1824.71474462051	1743.05194200014	1450.68243200694
B9J08_00191	6256.33711367777	5385.69929031356	4386.25193770358	7972.88446357848	5740.85496350634	2766.61768159426
B9J08_00190	1346.37291365776	1767.38949663212	2372.44590617572	1852.02819565056	1639.07467725894	2163.60014892207
B9J08_00189	1091.99437167306	698.806452270683	1162.19038416816	1192.09997560191	847.373771709793	916.471971208598
B9J08_00188	1232.93383412404	1365.0155190127	1143.70379269146	1548.05591805806	1777.43812404054	1046.44088474809
B9J08_00187	11.4584928821937	3.05600489331202	3.69731829533878	4.4053953274276	5.73103034006623	0.955653776025649
B9J08_00186	2579.30674778181	3336.13867519896	5756.72458584249	3050.29572471087	2407.85146144783	6527.11529025519
B9J08_00185	2719.10036094457	2783.00178950948	5407.94422664886	2804.47466544041	2355.45346976722	6041.64317203416
B9J08_00184	4689.96113668189	5828.8199998438	2479.66813674054	9444.28650293929	7903.90955757134	1981.07027770117
B9J08_00183	15756.5735623046	16074.5857388212	18304.1904407905	15173.9436657916	13425.3479309152	15650.7418899721
B9J08_00182	5904.56138219442	7458.68927627688	6540.55606445431	7169.34035585568	7604.25854264788	7068.0153274857
B9J08_00181	2315.76141149135	2309.32103104612	2496.92228878546	2408.87016503741	2271.12545190625	2927.16751596656
B9J08_00180	2739.72564813252	3439.0241732738	2827.21605650239	4524.34100126815	4429.26773425119	3086.76169656285
B9J08_00179	7665.7317381876	9764.95430242969	11719.2665567922	11694.5624361893	8120.05127325384	13509.1217778986
B9J08_00178	8137.82164493398	6905.5523905874	11386.5079102117	6980.78943584178	6322.96390233307	12282.0623294816
B9J08_00177	8195.11410934495	12100.7607092178	11376.6483947574	5484.71718264737	6328.69493267314	9869.99219879291
B9J08_00176	2870.35246698953	3657.01918899672	3396.60307398456	4932.28060858794	4177.10239928827	3745.20714824452
B9J08_00175	6941.55498803296	6222.02596278328	4796.65426848618	7897.99274301221	7803.20716731018	4628.23123729222
B9J08_00174	3159.10648762081	4867.19712674828	10145.4414024096	4356.9359788259	2881.8895424333	9274.61989632893
B9J08_00173	6189.87785496105	7176.5181577944	10916.9484867036	12220.5666382842	7533.03002270706	10882.9852013801
B9J08_00172	6871.65818145157	8902.14225421793	8008.39142770381	12489.2957532573	7113.84608926221	10727.2136358879
B9J08_00171	33307.5471099607	28191.6451408034	25480.6852520431	28037.6980218802	30363.8174602909	29235.3603161767
B9J08_00170	2274.51083711545	2723.91902823878	1768.55058460372	2721.65323328477	2936.74368997394	1881.6822849945
B9J08_00169	1114.91135743745	1116.46045435666	899.680785199104	1508.40736011121	1129.01297699305	1193.61156625604
B9J08_00168	8770.33045203107	9017.25177186601	7632.49740101103	4540.20042444689	5157.92730605961	6194.54777619826
B9J08_00167	16162.2042103342	15614.1476682289	16885.6526548122	10741.234887334	13603.0098714572	14286.0682978074
B9J08_00166	6821.24081276992	9500.10054500931	5475.72839539674	6053.89425895101	10446.8495913207	4192.45311542452
B9J08_00165	15898.6588740438	17267.4463155107	10290.8692553596	12105.1452807056	19573.1060485662	9678.86144358778
B9J08_00164	5292.67786228528	5501.82747625941	4335.72192100061	6624.83349338563	6239.45460309211	4101.66600670209
B9J08_00163	5124.23801691703	6780.25618996161	9349.28552948001	9466.31347957643	5842.37607238752	8310.36523631905
B9J08_00162	3495.9861783573	4295.72421169894	2821.05385934349	3871.46141374338	4233.59398406893	2701.63322482451
B9J08_00161	5693.72511316206	5172.79761607949	7865.42845361737	5258.27986281759	4873.01322629632	7370.00192070981
