	SRR28791433	SRR28791434	SRR28791437	SRR28791438	SRR28791430	SRR28791431	SRR28791432
B9J08_03324	2.39484384501285	1.49035996687272	0	7.00124606014488	4.68911291006949	2.39064252225945	6.48462850792139
B9J08_03323	738.210615225211	890.49008020645	673.114056021315	675.620244803981	817.468683988781	847.482774140975	1064.2896538626
B9J08_03322	462.20486208748	596.143986749088	625.156820477812	824.39672358206	1328.58199118636	1263.45457301412	1202.89858821942
B9J08_03321	2862.43710575161	2642.40822126533	2783.23241993546	2593.96166528368	2205.44610536935	1914.90466032982	2713.00645200161
B9J08_03320	1683.57522304403	1582.01710483539	1530.34964136144	2597.46228831375	3609.05390311682	3332.55567602967	2165.05534308225
B9J08_03319	1432.71533027894	1562.64242526605	1665.65755593061	1923.59235502481	2461.78427778648	4399.97756221852	2962.66464955658
B9J08_03318	5046.53469240333	5404.04523988048	5859.34652836875	2798.74811254292	3019.78871408475	2730.11376042029	3524.39559405527
B9J08_03317	10354.1073639131	11386.3501469076	10357.9064981906	9679.2226781503	10042.5168157322	10325.1850536386	6620.80570658774
B9J08_03316	3327.63552264536	5654.4257143151	5054.3500746028	2856.50839253911	2921.31734297329	3516.63515024365	3474.95030168237
B9J08_03315	769.343585210378	1079.76579599928	885.496099142544	862.903576912857	848.729436722578	900.076909630683	634.683015212806
B9J08_03314	4745.98178985422	5796.009911168	5326.67866215341	4382.7800336507	5501.8924811482	7151.60710533915	4210.95563733145
B9J08_03313	972.905312036471	926.258719411395	938.591609922851	738.631459345285	989.402824024663	1290.9469620201	1082.12238225938
B9J08_03312	5673.9837797967	7553.88949209438	7662.88113648693	3481.36960340704	3210.47930576091	3244.10190270608	3730.28254918178
B9J08_03311	5691.34639767304	5403.30005989704	6155.65373369111	3477.86898037697	3176.09247775374	3131.74170415988	4260.40092970435
B9J08_03310	3577.8967044492	3893.56541345498	3701.2709289111	2011.10793077662	1792.80416928324	1673.44976558162	2128.5793077252
B9J08_03309	2522.96799072104	3003.82051323196	3719.25489223991	1853.57989442336	1300.44731372594	1220.42300761345	1943.76739524944
B9J08_03308	6248.74630259978	7193.22238011118	6258.41923842719	6306.3723886755	6297.47863822333	6732.04934268262	4819.70013851257
B9J08_03307	13854.1716433993	14756.0540320068	7603.79097126368	22013.6679246105	27970.5585085645	30242.8232278432	13131.3727285408
B9J08_03306	2748.6820231135	2870.43329619686	3261.09201695823	1928.84328956991	1794.36720691993	1333.97852742077	2205.58427125676
B9J08_03305	1126.17531811729	1551.4647255145	1466.12120090139	773.637689646009	820.594759262161	780.544783517711	1296.11512302079
B9J08_03304	3610.82580731813	5798.99063110175	1975.66682855111	4736.34295968801	3057.30161736531	1238.3528265304	1741.93333294038
B9J08_03303	1727.87983417677	709.411344231414	927.45868024311	1879.8345671489	2816.59382131507	2364.3454545146	1643.04274819458
B9J08_03302	4396.9332994436	5172.29426503177	4736.63338912709	5910.80198627732	5534.71627151869	5539.11872407515	4843.20691685379
B9J08_03301	483.159745731343	690.036664662069	416.200294181118	857.652642367748	1613.05484106391	2286.64957254117	667.916736315903
B9J08_03300	1785.95479741833	2568.63540290513	2051.0281986909	1107.94718901793	2874.4262138726	3232.14869009478	2961.0434924296
B9J08_03299	395.14923442712	464.247129680852	450.455462426478	516.341896935685	729.938576334151	1296.92356832575	568.215573006612
B9J08_03298	442.447400366124	385.258051436598	461.58839210622	374.566664217751	584.576076121997	366.963627166826	794.36699222037
B9J08_03297	4750.77147754424	5200.61110440235	6021.20219832807	5525.73345296935	4961.08145885352	4582.86171517137	5480.32166775706
B9J08_03296	5389.59607320142	5139.50634576057	5300.98728596939	5287.69108692442	5347.15175511591	5426.75852552895	4943.71865872657
B9J08_03295	555.603772042982	530.568148206688	534.380624627609	344.811368462135	343.868280071763	337.080595638583	334.768946721442
B9J08_03294	3591.66705655802	2851.80379661095	2941.66257307025	5793.53111476989	4079.52823176046	3202.26565856653	2862.96348624729
B9J08_03293	23389.8411232793	28042.6131366771	26053.6245882143	14378.8090960225	13967.3043214603	17254.4624044076	13201.082485001
B9J08_03292	2090.69867669622	2476.97826494246	1674.22134799195	1613.7872168634	1225.42150716483	2140.82037868334	959.725019172365
B9J08_03291	293.967081975328	613.283126368124	641.428025394357	257.295792710324	135.984274392015	126.704053679751	237.499519102621
B9J08_03290	1081.2719960233	2310.05794865271	2126.38956883069	1041.43535144655	434.524462999773	467.370613101723	509.853916435319
B9J08_03289	4887.87628767123	5050.82992773164	4385.51791461216	4466.79498637243	4306.16868908048	4989.27094395547	2618.16876007326
B9J08_03288	741.204170031477	913.590659692977	925.745921830842	600.356849657423	686.173522506836	675.356512538295	731.141864268136
B9J08_03287	4119.73012438336	2270.56340953059	2264.26662101827	5874.04544446156	2836.91331059204	3389.9310965639	2644.91785266844
B9J08_03286	1879.35370737384	1005.24779765565	848.671793278783	2546.7032543777	1534.90295922941	1748.75500503279	992.958740275462
B9J08_03285	6200.25071473827	5009.84502864265	4830.83510180183	6344.8792420063	5481.57299187124	5319.17961202728	4102.33810982377
B9J08_03284	9939.79937872584	12075.6416315862	12938.1770462723	6883.97518863745	6485.04315462611	6715.3148450268	6929.63613927749
B9J08_03283	2099.67934111502	2547.02518338548	2747.26449327784	1403.74983505905	1461.44019030499	1508.49543154571	1855.41433182901
B9J08_03282	4184.3909081987	4598.50567778577	5076.61593396228	2905.51711496013	2258.58938501681	2739.67633050933	3287.70665351614
B9J08_03281	179.613288375964	114.757717449199	144.728085836644	127.772740597644	71.8997312877322	82.4771670179511	77.0049635315665
B9J08_03280	3871.86378642453	4737.85433468837	4819.70217212209	3031.53954404273	2564.94476180801	2664.37109105816	3436.04253063485
B9J08_03279	3621.60260462068	3164.03420967078	3505.16009070642	3416.6080773507	2749.38320293741	2623.73016817975	2794.87488691412
B9J08_03278	161.053248577114	129.661317117927	149.866361073448	166.279593928441	275.09462405741	278.509853843226	296.671754237403
B9J08_03277	226.911454314968	228.025074931526	249.206348984991	348.311991492208	384.507258625698	468.565934362852	317.746796888148
B9J08_03276	2321.80110773996	1208.68193313378	1375.34500505119	1417.75232717934	1073.80685640591	1241.93879031378	1179.3918098782
B9J08_03275	22294.7987751471	28120.1118549545	25948.2899458599	9677.47236663526	29275.6949352005	29893.7894195933	17339.8966301818
B9J08_03274	1738.05792051808	1555.93580541512	1347.9408704549	2888.01399980976	5819.18912139624	5993.34080330444	3189.62664733383
B9J08_03273	943.568474935063	1251.90237217308	1218.62761032867	756.134574495647	673.669221413317	726.755326766873	1000.25394734687
B9J08_03272	1016.61121220796	1160.24523421041	1010.52746323811	1100.94594295778	1312.95161481946	1636.39480648659	1000.25394734687
B9J08_03271	3127.06735062553	2679.66722043715	2416.70211971012	2557.20512346792	1964.73830931912	1940.00640681354	2037.7945086143
B9J08_03270	2320.0049748562	2659.54736088437	2779.80690311093	2765.49219375723	3391.79167161693	3161.62473568812	2780.28447277129
B9J08_03269	308.336145045405	430.714030426216	530.098728596939	332.559187856882	411.078898449425	380.112161039253	266.680347388267
B9J08_03268	1127.3727400398	828.640141581232	858.948343752391	1291.72989809673	1234.79973298497	1026.78096331043	1050.50981828326
B9J08_03267	338.870404069318	223.553995030908	288.599792467154	358.813860582425	298.540188607758	368.158948427956	353.412253681716
B9J08_03266	3843.12566028437	5295.99414228221	5630.69328033097	2725.23502891139	2519.61667034401	3093.49142380373	2994.2772135327
B9J08_03265	1981.13457078688	1479.92744710461	1603.14187388283	1879.8345671489	1677.13938416819	1687.79362071517	1327.7276869969
B9J08_03264	347.851068488117	377.061071618798	348.546336896533	250.294546650179	225.077419683336	277.314532582096	261.006297443836
B9J08_03263	545.425685701677	621.480106185924	646.566300631161	477.835043604888	417.331048996185	454.222079229296	538.224166157475
B9J08_03262	571.170257035565	389.729131337216	372.524954668285	325.557941796737	243.833871323614	265.361319970799	208.318690816975
B9J08_03261	5955.97664254696	6881.73714703478	6463.95024789935	7577.0985485918	8385.69692084094	9006.74570261248	7507.57865504599
B9J08_03260	879.50640208097	994.070097904103	879.501444699606	960.921021754885	1208.22809316124	1214.4464013078	961.346176299346
B9J08_03259	829.2146813357	800.32330221065	992.543499909293	889.1582496384	1208.22809316124	1013.63242943801	1520.64538510757
B9J08_03258	12896.8328163555	10464.5625073968	12259.9247150142	7125.51817771245	6933.63495635609	5963.4577717762	11305.1392249974
B9J08_03257	2399.03482174162	2293.66398901711	2347.33540401326	2663.97412588513	3080.74718191566	3044.48325209741	2452.81073312127
B9J08_03256	480.166190925077	491.073609084561	441.035291159004	395.570402398186	495.482930830676	447.050151662517	312.883325507207
B9J08_03255	3282.73220055137	3875.68109385251	3753.51006048527	3371.09997795976	3912.28320463465	3691.15205436859	3889.96652618934
B9J08_03254	583.743187221883	524.606708339197	378.519609111223	945.168218119559	1109.75672204978	1300.50953210914	533.360694776534
B9J08_03253	3009.12129125865	3475.51944274718	2693.31260329139	3484.87022643711	3505.89341909529	4174.061843865	2191.80443567743
B9J08_03252	639.423306618431	690.781844645505	645.709921425027	610.858718747641	562.693549208339	606.027879392771	700.33987885551
B9J08_03251	3804.20944780291	5860.09538974353	5216.20574456212	1986.60356956611	2185.12661609238	3344.50888864097	1437.15579306808
B9J08_03250	249.66247084259	305.523793208907	263.764795489268	224.039873924636	326.674866068175	246.236179792723	322.610268269089
B9J08_03249	737.013193302705	764.554663005705	736.48611727523	801.642673886589	1356.71666864677	1459.48725983939	1006.7385758548
B9J08_03248	245.471494113817	197.472695610635	256.057382634063	194.28457816902	286.035887514239	204.399935653183	234.25720484866
B9J08_03247	1144.13664695489	1419.56786844626	1461.83930487072	978.424136905247	906.561829280102	836.724882790808	1318.81132279851
B9J08_03246	12706.4427306769	17341.828574531	14815.360266118	18437.7814993915	34374.3237060828	45613.4593247103	15725.2241317094
B9J08_03245	1688.96362169531	1824.94577943564	1793.25805764457	1584.03192110778	1763.10645418613	1602.92581117496	1024.57130425158
B9J08_03244	993.860195680333	1315.24267076517	1244.31898651269	988.926005995464	1724.03051326888	1569.45681586333	1480.92703549655
B9J08_03243	2011.07011884954	2448.66142557188	2311.36747735564	2299.90933075759	2824.40900949852	3820.2467505706	2177.21402153461
B9J08_03242	487.350722460115	491.073609084561	453.880979251014	437.577878759055	859.670700179407	964.624257731689	757.890956863312
B9J08_03241	577.75607760935	646.071045639324	664.550263959975	777.138312676082	951.889920744107	1325.61127859287	1064.2896538626
B9J08_03240	3679.67756786225	4006.8327709373	3410.95837803168	5622.00058629634	8220.01493135182	8955.34688838391	5247.68562003538
B9J08_03239	726.8351069614	579.004847130051	488.992526702507	973.173202360138	2693.11384801658	3259.64107910076	1580.62819880584
B9J08_03238	919.021325523682	691.527024628942	623.444062065544	1170.95840355923	2614.96196618209	2858.01313536117	1491.46455682192
B9J08_03237	116.748637444376	102.089657730781	161.855669959324	271.298284830614	201.631855132988	137.461945029918	149.957034245682
B9J08_03236	3949.69621138745	3441.24116350911	3894.81262949738	2719.98409436629	3168.27728957029	2696.64476510866	4103.14868838726
B9J08_03235	601.105805098226	640.109605771833	755.326459810178	406.072271488403	390.759409172458	437.48758157348	559.29920880822
B9J08_03234	49.0942988227634	42.4752590558725	56.5210276048432	49.0087224210142	35.9498656438661	29.8830315282431	82.6790134759977
B9J08_03233	5055.51535682213	4942.77883013337	4751.19183563137	5588.74466751065	4156.11707595826	4142.98349107563	4163.13150208553
B9J08_03232	52.6865645902827	57.3788587245997	101.909125529945	29.7552957556157	67.2106183776627	51.3988142285782	61.6039708252532
B9J08_03231	364.016264441953	346.508692297907	384.514263554161	442.828813304164	425.146237179634	464.979970579463	423.122010141871
B9J08_03230	150.87516223581	132.642037051672	163.568428371592	246.793923620107	178.186290582641	212.767184481091	187.24364816623
B9J08_03229	614.277446245796	605.83132653376	589.188893820184	591.605292082242	572.071775028478	427.925011484442	581.184830022454
B9J08_03228	1339.91513128469	1420.3130484297	1315.39846062181	1340.73862051774	1311.38857718277	1222.81365013571	1221.54189517969
B9J08_03227	4263.42075508413	5192.41412458455	5300.98728596939	3316.84032099364	2749.38320293741	2873.55231175586	3097.22069109595
B9J08_03226	1005.23570394414	964.262898566649	1149.26089463181	985.425382965392	1022.22661439515	815.209100090473	1025.38188281507
B9J08_03225	17820.0330507406	13960.9469896802	16767.0484768974	9803.49479571787	12044.7680283318	8629.02418409549	15550.1391619955
B9J08_03224	2741.49749157846	2334.64888810611	2244.56989927718	3474.3683573469	3577.79315038302	4036.59989883508	3403.61938809524
B9J08_03223	5134.54520370755	5501.66381771064	4875.3668205208	5797.03173779996	7427.55484955008	8380.39736178051	5771.31937205003
B9J08_03222	2106.86387265006	2740.02679909549	2365.31936734208	3161.06259615541	5415.92541113026	7838.91683048874	4451.69747068803
B9J08_03221	996.853750486599	771.261282856632	924.889542624708	581.103422992025	728.375538697461	554.629065164193	650.084007919119
B9J08_03220	1633.28350229876	1711.67842195332	1508.08378200195	1857.08051745343	1814.68669619689	1721.2626160268	2203.15253556629
B9J08_03219	8069.4263357708	8707.42810645386	8041.40074559815	10141.3049181199	7393.1680215429	6892.222391674	9137.65214622473
B9J08_03218	2339.76243657756	2172.19965171699	2165.78301231286	1449.25793444999	1327.01895354967	1250.30603914169	1529.56174930596
B9J08_03217	207.752703554865	341.292432413853	251.775486603393	290.551711496013	346.994355345142	464.979970579463	363.139196443598
B9J08_03216	1181.25672655259	1216.13373296814	1166.38847875449	1748.56120352118	1536.4659968661	1807.32574682815	1728.15349736105
B9J08_03215	38327.0808955857	23141.5643856161	22437.1352007105	43901.3134201385	48713.6309850753	44929.7355633441	30743.6237560553
B9J08_03214	8875.89000057888	6201.38782215738	4735.77700992096	5802.28267234507	4612.52406587169	5289.29658049904	4636.50938316379
B9J08_03213	1154.31473329619	1351.75648995356	1398.4672436168	1006.42912114583	939.385619650588	1032.75756961608	903.795098291543
B9J08_03212	1479.41478525669	1783.96088034664	1561.17929278226	2312.16151136285	2114.78992244134	2197.00047795644	1514.97133516313
B9J08_03211	1701.53655188163	1814.51325966754	1872.90132381503	1354.74111263803	1317.64072772953	1385.37734164935	1406.35380765545
B9J08_03210	1740.45276436309	1667.71280293057	1383.90879711253	1638.2915780739	1870.95605111773	1833.622814573	1656.82258377391
B9J08_03209	2740.30006965596	3757.19747648612	3622.48404194677	5105.65868936065	14.0673387302085	14.3438551335567	1.62115712698035
B9J08_03208	6668.44268643828	8483.87411142295	9183.81060658089	4652.32800696627	3616.86909130027	4356.94599681785	5605.15076653455
B9J08_03207	2.39484384501285	1.49035996687272	0.856379206133989	0	4.68911291006949	2.39064252225945	2.43173569047052
B9J08_03206	518.483692445282	676.623424960214	548.939071131887	484.836289665033	639.282393406141	787.716711084489	476.620195332222
B9J08_03205	638.824595657178	566.336787411633	562.641138430031	448.079747849272	690.862635416905	625.153019570846	658.189793554021
B9J08_03204	3215.07786192975	3463.5965630122	3673.86679431481	3309.83907493349	3122.94919810628	2956.02947877381	1968.89533071763
B9J08_03203	5891.31585873161	6722.2686305794	5426.01865006495	15306.4741989917	9808.06117022869	11307.7391302872	5181.21817782919
B9J08_03202	817.839173071889	935.200879212631	980.554191023417	1167.45778052916	1319.20376536622	1372.22880777693	1218.29958092573
B9J08_03201	2520.57314687603	2175.92555163417	2019.34216806395	2585.2101077085	2824.40900949852	2433.67408766012	2717.86992338255
B9J08_03200	4894.46210824501	5974.10792720929	6039.18616165689	4302.26570395903	3884.14852717423	4119.07706585303	5713.76829404223
B9J08_03199	5625.48819193519	6775.92158938682	6891.28347176021	4207.74888214707	4354.62285581787	3930.21630659454	4681.09120415575
B9J08_03198	1890.13050467639	2011.98595527817	1861.76839413529	1979.60232350597	2750.9462405741	3105.44463641503	2601.14661023997
B9J08_03197	20066.9952883239	21572.9605204826	17946.2826437439	21329.2961222314	19705.2154857487	22873.6676529784	11434.0212165924
B9J08_03196	572.367678958071	641.599965738705	559.215621605495	549.597815721373	248.522984233683	380.112161039253	320.989111142109
B9J08_03195	3249.20438672119	2627.5046215966	1591.15256499695	5856.54232931119	5995.81237434219	6298.14772489252	2580.07156758922
B9J08_03194	292.170949091568	315.21113299358	441.035291159004	376.316975732787	350.120430618522	374.135554733604	573.889622951043
B9J08_03193	4188.58188492748	4483.74796033657	5383.19968975825	2789.99655496773	2541.49919725766	2563.96410512326	3316.88748180179
B9J08_03192	595.717406446947	627.441546053415	727.92232521389	869.904822973002	729.938576334151	529.527318680469	729.520707141156
B9J08_03191	2877.40487978294	2655.82146096718	2528.03141650753	3729.91383854219	4067.02393066694	3621.82342122307	3213.94400423854
B9J08_03190	3093.53953679535	2740.77197907893	3351.0118336023	1694.30154655506	2006.94032550974	1543.15974811848	2459.29536162919
B9J08_03189	10038.5866873326	9101.62831769169	10667.059391605	6371.13391473184	5952.04732051487	4508.75179698133	8825.57939928101
B9J08_03188	7060.59836605914	6842.98778789609	7217.56394929726	5222.92956086808	3774.73589260594	4017.47475865701	5685.39804432008
B9J08_03187	399.340211155893	452.32424994587	501.838214794517	502.339404815395	411.078898449425	454.222079229296	487.968295221084
B9J08_03186	691.511160247461	834.601581448723	927.45868024311	610.858718747641	453.280914640051	574.949526603398	637.114750903276
B9J08_03185	4502.90513958541	3772.84625613829	4436.04428777406	2972.0289525315	2786.89610621797	2167.11744642819	3156.39292623074
B9J08_03184	835.800501909485	871.115400637104	974.559536580479	901.410430243653	1000.34408748149	913.22544350311	966.209647680287
B9J08_03183	9018.9819203184	13240.3579456972	17021.3931011192	7893.90493281335	6805.46587014752	4341.40682042316	5450.33026090793
B9J08_03182	2243.96868277704	3874.93591386907	4506.26738267705	1302.23176718695	2554.00349835118	2082.24963688798	8721.01476459078
B9J08_03181	8346.03079986979	13478.0703604134	12830.2732662994	3792.92505308349	3096.37755828255	2219.7115819179	4376.31366428345
B9J08_03180	298.756769665353	364.39301190038	405.923743707511	229.290808469745	251.649059507063	162.563691513643	271.543818769208
B9J08_03179	296.36192582034	280.187673772071	286.030654848752	351.81261452228	323.548790794795	288.072423932264	332.337211030971
B9J08_03178	592.125140679427	724.314943900141	640.571646188223	544.346881176264	472.037366280329	585.707417953566	483.915402403634
B9J08_03177	3353.9788049405	3405.47252430416	3073.54497081488	3206.57069554636	5583.17043825607	7016.53580283149	3938.60123999875
B9J08_03176	210.746258361131	239.202774683071	210.669284708961	243.293300590035	209.447043316437	215.157827003351	191.296540983681
B9J08_03175	2456.51107402193	2869.68811621342	2581.12692728784	2294.65839621248	2727.50067602375	2960.81076381833	2325.54989865331
B9J08_03174	2125.42391244891	2484.43006477682	2580.27054808171	1540.27413323187	1450.49892684816	1531.20653550718	2141.54856474104
B9J08_03173	139.499653971999	254.851554335235	244.068073748187	115.520559992391	151.614650758914	160.173048991383	188.05422672972
B9J08_03172	175.422311647191	171.391396190363	166.993945196128	190.783955138948	165.681989489122	139.852587552178	192.107119547171
B9J08_03171	305.941301200392	361.412291966634	276.610483581278	301.05358058623	195.379704586229	278.509853843226	240.741833356582
B9J08_03170	1226.75875960783	1317.47821071548	1391.61620996773	672.119621773909	723.686425787392	749.466430728338	859.213277299584
B9J08_03169	2744.49104638473	2944.20611455706	2455.23918398615	3246.82786039219	3065.11680554876	3917.06777272211	2530.62627521632
B9J08_03168	114.952504560617	144.564916786654	140.446189805974	337.81012240199	256.338172417132	256.994071142891	231.82546915819
B9J08_03167	1709.31979437792	2007.51487537755	2224.8731775361	1906.08923987444	1433.30551284457	1989.01457851986	2053.19550132061
B9J08_03166	7463.53084298255	5766.94789181399	5078.32869237455	10825.676720499	12363.6277062166	12632.1550876189	5917.22351347827
B9J08_03165	953.147850315115	997.795997821285	1104.72917591285	838.399215702349	689.299597780215	712.411471633317	941.081712212091
B9J08_03164	332.883294456786	324.153292794816	267.190312313804	407.822583003439	332.927016614934	377.721518516993	368.813246388029
B9J08_03163	756.770655024061	811.501001962195	1031.93694339146	756.134574495647	650.22365686297	562.996313992101	818.684349125075
B9J08_03162	1151.32117848993	1267.55115182525	1343.65897442423	1410.75108111919	936.259544377208	1169.02419338487	1262.88140191769
B9J08_03161	1196.82321154517	1156.51933429323	1240.03709048202	1144.70373083369	1717.77836272212	1851.55263348995	1382.03645075075
B9J08_03160	1746.43987397562	2991.89763349698	2606.81830347186	1093.94469689764	1137.8913995102	1552.72231820751	1279.90355175098
B9J08_03159	578.354788570604	520.135628438579	598.609065087658	922.414168424088	1269.18656099214	1296.92356832575	547.140530355867
B9J08_03158	845.379877289536	682.584864827705	730.491462832292	638.86370298822	658.038845046419	442.268866617998	845.433441720251
B9J08_03157	866.334760933399	807.775102045014	803.283695353681	861.15326539782	822.157796898851	672.965870016036	810.578563490173
B9J08_03156	955.542694160128	1016.42549740719	846.959034866515	1256.72366779601	1584.92016360349	2083.44495814911	1018.89725430715
B9J08_03155	4257.4336454716	3643.9301190038	2952.79550274999	9376.41878604903	11644.6303933392	16035.2347180553	5758.35011503419
B9J08_03154	2504.40795092219	2740.02679909549	2734.41880518583	1911.34017441955	1958.48615877236	2030.8508226594	2241.24972805033
B9J08_03153	6291.85349181001	6825.10346829362	6533.3169635962	5529.23407599942	5236.17608291093	5799.69875900143	4981.00527264712
B9J08_03152	189.791374717268	186.29499585909	274.89772516901	22.7540496954709	73.462768924422	45.4222079229296	101.322320436272
B9J08_03151	20332.8229551204	20385.8888068685	25661.402911805	18997.8811842031	19144.084974177	15009.649076006	23137.965094827
B9J08_03150	1550.66138964582	804.049202127832	882.070582318008	1969.10045441575	1809.99758328682	1882.63098627932	1643.85332675807
B9J08_03149	1271.06337074057	743.689623469487	828.975071537701	1655.79469322426	1323.89287827629	1359.0802739045	753.027485482371
B9J08_03148	1010.02539163417	894.215980123631	809.278349796619	1473.7622956605	1305.13642663601	1328.00192111513	911.900883926445
B9J08_03147	2455.31365209943	3127.5203904824	3067.55031637195	1997.10543865633	1824.06492201703	2040.41339274844	1864.3306960274
B9J08_03146	2789.39436847872	2068.61963401933	1895.16718317452	2096.87319501339	3921.66143045478	1932.83447924677	2976.44448513592
B9J08_03145	2748.6820231135	2143.13763236297	1904.58735444199	2261.4024774268	4249.89933415965	2347.61095685878	3308.78169616689
B9J08_03144	301.750324471619	213.866655246235	191.828942174013	180.282086048731	270.405511147341	304.80692158808	200.212905182073
B9J08_03143	721.446708310121	800.32330221065	773.310423138992	934.666349029342	1316.07769009284	1320.82999354835	860.834434426564
B9J08_03142	77.8324249629177	113.267357482327	128.456880920098	75.2633951465575	45.3280914640051	62.1567055787457	83.4895920394879
B9J08_03141	2636.72307335915	2249.69836999437	2344.76626639486	2998.28362525705	2360.18683140164	2302.18874893585	2041.03682286826
B9J08_03140	4480.75283401904	4630.54841707354	4590.19254487818	4468.54529788747	5506.58159405827	5242.67905131498	7884.49768706892
B9J08_03139	3255.19149633372	3251.22026773284	3071.83221240262	2945.77427980596	3881.02245190085	4382.04774330157	2962.66464955658
B9J08_03138	2120.63422475888	2473.99754500871	2475.79228493336	2940.52334526085	3882.58548953754	4146.56945485902	2400.93370505789
B9J08_03137	1051.33644796064	797.342582276905	738.198875687498	857.652642367748	572.071775028478	522.35539111369	512.28565212579
B9J08_03136	845.97858825079	1461.2979475187	1343.65897442423	778.888624191118	942.511694923968	803.255887479176	1330.15942268737
B9J08_03135	14.9677740313303	31.2975593043271	31.6860306269576	45.5080993909417	28.1346774604169	11.9532126112973	14.5904141428231
B9J08_03134	699.893113705006	800.32330221065	848.671793278783	784.139558736227	750.258065611119	803.255887479176	901.363362601073
B9J08_03133	3449.77255874101	3855.56123429972	3701.2709289111	3911.94623610595	4195.19301687551	4306.7425038504	3894.01941900679
B9J08_03132	1359.67259300605	1676.65496273181	1385.62155552479	1445.75731141992	1822.50188438034	2101.37477706606	1357.71909384604
B9J08_03131	961.52980377266	822.678701713741	742.480771718168	1065.93971265706	590.828226668756	570.168241558879	946.755762156523
B9J08_03130	2235.5867293195	2120.03705287644	1509.79654041422	1781.81712230687	1642.75255616101	1622.05095135304	2019.96178021751
B9J08_03129	1342.3099751297	1535.81594586234	1337.66431998129	1125.45030416829	1175.40430279075	1244.32943283604	1010.79146867225
B9J08_03128	3016.90453375494	4991.96070904017	4011.2802015316	2476.69079377625	6200.57030474856	5006.00544161129	6505.70355057213
B9J08_03127	2446.33298768063	1909.89629754739	2036.46975218662	2109.12537561865	1794.36720691993	1798.95849800024	1587.11282731376
B9J08_03126	50.8904317065231	35.7686392049453	29.9732722146896	36.7565418157606	20.3194892769678	29.8830315282431	3.24231425396069
B9J08_03125	424.486071528528	415.810430757489	387.083401172563	483.085978149997	700.240861237044	517.574106069171	548.761687482847
B9J08_03124	750.184834450276	930.729799312013	1064.47935322455	596.856226627351	615.836828855793	590.488702998084	786.261206585468
B9J08_03123	426.282204412288	526.09706830607	483.854251465704	334.309499371918	362.624731712041	278.509853843226	446.628788483086
B9J08_03122	649.601392959736	701.214364413614	765.603010283786	782.38924722119	829.9729850823	865.412593057921	632.251279522335
B9J08_03121	985.478242222788	763.809483022268	800.714557735279	946.918529634595	967.520297111005	956.257008903781	702.77161454598
B9J08_03120	621.461977780835	614.773486334997	556.646483987093	931.165725999269	1009.72231330163	1165.43822960148	951.619233537464
B9J08_03119	0	0	0	0	0	0	0.810578563490173
B9J08_03118	1.79613288375964	0	0	0	0	0	0
B9J08_03117	1412.35915759633	1516.44126629299	1786.4070239955	1244.47148719075	964.394221837625	947.889760075872	1156.69561010048
B9J08_03116	5977.53023715208	5989.01152687802	6498.20541614471	3841.9337755045	3587.17137620316	2592.65181539037	5511.12365316969
B9J08_03115	6390.04208945554	7316.17707737818	5699.20361682169	4388.0309681958	3799.74449479298	5102.8264637628	2615.73702438279
B9J08_03114	11977.2127798705	10650.1123232724	12147.7390390106	9192.63607697023	7621.37151649961	6322.05415011512	12546.9455842644
B9J08_03113	74.2401591953984	84.950518111745	105.334642354481	63.0112145413039	25.0086021870373	45.4222079229296	47.8241352459202
B9J08_03112	183.205554143483	215.357015213108	201.249113441487	266.047350285506	372.00295753218	374.135554733604	263.438033134306
B9J08_03111	301.151613510366	318.191852927325	374.237713080553	185.533020593839	193.816666949539	270.142605015318	314.504482634187
B9J08_03110	8578.33065283603	5200.61110440235	4010.42382232547	7288.29714861082	6369.37836951106	6826.47972231186	4949.392708671
B9J08_03109	1141.14309214862	1808.55181980004	1383.05241790639	1109.69750053296	1653.69381961784	2929.73241102896	1429.86058599667
B9J08_03108	549.616662430449	422.517050608416	485.567009877972	554.848750266482	659.601882683109	698.06761649976	572.268465824062
B9J08_03107	1117.1946536985	1153.53861435948	1216.05847271026	1130.7012387134	923.75524328369	957.45233016491	838.138234648839
B9J08_03106	1577.00467194096	1093.92421568458	978.841432611149	2098.62350652843	2843.1654611388	2953.63883625155	1518.21364941709
B9J08_03105	1726.68241225427	1565.62314519979	1234.89881524521	3029.7892325277	2971.33454734737	2249.59461344614	2630.32743852561
B9J08_03104	4.19097672877249	2.23553995030908	0	0	3.12607527337966	3.58596378338918	2.43173569047052
B9J08_03103	999.847305292865	798.087762260341	746.762667748838	1514.01946050633	2036.63804060685	1728.43454359358	1683.57167636909
B9J08_03102	2997.74578299484	3959.14125199738	2784.94517834773	3238.07630281701	4285.84919980352	3553.69010933867	4047.21876750644
B9J08_03101	624.455532587101	580.495207096924	653.417334280233	726.379278740031	826.84690980892	779.349462256581	486.347138094104
B9J08_03100	3377.92724339063	3982.98701146734	3014.45480559164	5562.48999478511	9639.25310546618	14701.2561906345	7253.86756467356
B9J08_03099	2493.03244265838	1802.59037993255	1633.11514609752	3197.81913797117	3312.07675214575	3165.21069947151	1876.48937447975
B9J08_03098	492.739121111394	420.281510658107	515.540282092661	458.58161693949	520.491533017714	395.651337433939	636.304172339786
B9J08_03097	1038.16480681307	1381.56368929101	1019.94763450558	1860.5811404835	1781.86290582641	1563.48020955768	2284.21039191531
